sample,H,D,number_of_terms,selected_alpha,validation_nmse_2d,train_nmse_x,test_nmse_x,train_nmse_y,test_nmse_y,train_nmse_2d,test_nmse_2d,num_train_rows,num_test_rows,terms_per_train_row
sample_1,5,2,27,1.0,0.7205168998275742,0.4271021045857897,0.30567139773077195,0.5859869597409317,0.42259591207514496,0.4332854681180115,0.3093118421382661,299,299,0.0903010033444816
sample_1,6,2,35,1.0,0.7674651966441375,0.42316236767974913,0.3089861329174055,0.5812637764548215,0.4265727684282927,0.429315241623953,0.31264719246545625,299,299,0.11705685618729098
sample_1,7,2,44,1.0,0.8449288072316709,0.414638290926297,0.31094672418405467,0.5605043019989757,0.40012698185547446,0.4203149966927261,0.31372335124228284,299,299,0.14715719063545152
sample_1,8,2,54,1.0,0.9231059861671086,0.4048265903117287,0.31646789428762506,0.5538549219101117,0.40218485589242425,0.4106263649345115,0.3191366916330859,299,299,0.1806020066889632
sample_1,9,2,65,1.0,0.9983897582197789,0.39516629174091816,0.33550889302996434,0.5337104827794984,0.4195306479673847,0.40055805231893327,0.3381249101208619,299,299,0.21739130434782608
sample_1,10,2,77,1.0,1.0749146670888898,0.38740701663491117,0.3457130631789367,0.5274765233374754,0.4296316433802044,0.39285813832221883,0.3483258679247303,299,299,0.25752508361204013
sample_1,11,2,90,1.0,1.1322971321901705,0.3810708007529707,0.33704183336153737,0.5175564904332018,0.4157204921192322,0.3863824500943434,0.33949149316871813,299,299,0.3010033444816054
sample_1,12,2,104,1.0,1.1793820467587952,0.37449848682332576,0.33909334238386313,0.5081967533228403,0.4195196979800849,0.37970165728653416,0.34159741672693056,299,299,0.34782608695652173
sample_1,13,2,119,1.0,1.2107590069875187,0.3687769065247954,0.3524389414688807,0.5022706664684307,0.42227441513361536,0.3739721181527925,0.35461326873440785,299,299,0.3979933110367893
sample_1,14,2,135,1.0,1.224003940699702,0.3627973916342789,0.37368083973563526,0.48543510280132146,0.43759589426823403,0.3675701155680044,0.37567083476903396,299,299,0.451505016722408
sample_1,15,2,152,1.0,1.2609052357360204,0.3586898273887952,0.3806947303470784,0.4748595912846925,0.455956440700999,0.363210836524117,0.38303800347583744,299,299,0.5083612040133779
sample_1,16,2,170,1.0,1.299484218384174,0.34873480575692917,0.3815906449111185,0.4501727958493105,0.4640039936359743,0.3526824945917565,0.38415658427935595,299,299,0.568561872909699
sample_1,17,2,189,1.0,1.3098619070921476,0.330480585846929,0.4050183292030749,0.4404611612008388,0.50263868905234,0.3347607287103386,0.40805773881759044,299,299,0.6321070234113713
