topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_4,10,0,5,18,0.6006002426147461,14,28,0.1898175197061569,0.1675782177345383,0.8101824802938431,0.8324217822654617,0.1675782177345383,0.1675782177345383
topology_10_prestress,amp=2.5,sample_4,10,0,5,19,0.6339669227600098,14,28,0.18810139324834774,0.12923569661669265,0.8118986067516523,0.8707643033833073,0.12923569661669265,0.12923569661669265
topology_10_prestress,amp=2.5,sample_4,10,0,5,20,0.6673336029052734,14,28,0.17876031993653685,0.07865469761096933,0.8212396800634632,0.9213453023890307,0.07865469761096933,0.07865469761096933
topology_10_prestress,amp=2.5,sample_4,10,0,5,21,0.7007002830505371,14,28,0.16990574393166324,0.039650880072779504,0.8300942560683368,0.9603491199272205,0.039650880072779504,0.039650880072779504
topology_10_prestress,amp=2.5,sample_4,10,0,5,22,0.7340669631958008,14,28,0.16956854397110144,0.013247471084518181,0.8304314560288986,0.9867525289154818,0.013247471084518181,0.013247471084518181
topology_10_prestress,amp=2.5,sample_4,10,0,5,23,0.7674336433410645,14,28,0.16469773637460017,-0.01194951863667204,0.8353022636253998,1.011949518636672,-0.01194951863667204,0.0
topology_10_prestress,amp=2.5,sample_4,10,0,5,24,0.8008003234863281,14,28,0.14923459068507428,-0.0022474118988817793,0.8507654093149257,1.0022474118988818,-0.0022474118988817793,0.0
topology_10_prestress,amp=2.5,sample_4,10,0,5,25,0.8341670036315918,14,28,0.12631292627124935,0.042366818142548945,0.8736870737287507,0.957633181857451,0.042366818142548945,0.042366818142548945
topology_10_prestress,amp=2.5,sample_4,10,0,5,26,0.8675336837768555,14,28,0.11062772698434697,0.07285539229505911,0.889372273015653,0.9271446077049409,0.07285539229505911,0.07285539229505911
topology_10_prestress,amp=2.5,sample_4,10,0,5,27,0.9009003639221191,14,28,0.11116584579241906,0.09327880415683576,0.8888341542075809,0.9067211958431642,0.09327880415683576,0.09327880415683576
topology_10_prestress,amp=2.5,sample_4,10,0,5,28,0.9342670440673828,14,28,0.11335421629278386,0.10626251659991193,0.8866457837072161,0.8937374834000881,0.10626251659991193,0.10626251659991193
topology_10_prestress,amp=2.5,sample_4,10,0,5,29,0.9676337242126465,14,28,0.11515254608245062,0.08850685531200497,0.8848474539175494,0.911493144687995,0.08850685531200497,0.08850685531200497
topology_10_prestress,amp=2.5,sample_4,10,0,5,30,1.0010004043579102,14,28,0.12161532713811107,0.04014686896072661,0.8783846728618889,0.9598531310392734,0.04014686896072661,0.04014686896072661
